k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9341647252440453, 1.1034225076436996, 1.1868469566106796, 0.6918934285640717, 0.8994680643081665, 0.8061301112174988, 0.9255438148975372, 0.5652574002742767, 0.9842644911259413, 0.6621399521827698, 0.7686032503843307, 0.6821156144142151, 0.8699544668197632, 0.863540530204773, 1.1394546627998352, 1.3647434413433075, 0.7737133949995041, 0.9193960502743721, 0.8771092742681503, 1.2283922135829926, 0.9172440096735954, 0.8448731154203415]|  1.3757127523422241|      2.00000000|[22, 3, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[1.3151767179369926, 0.7344137579202652, 0.2538612335920334, 0.6369437165558338, 0.6125845909118652, 0.5029997229576111, 0.5386710464954376, 0.3862863630056381, 0.5559110622853041, 1.2012488842010498, 1.0733832865953445, -0.0631611347198486, 1.083988681435585, 1.038656309247017, 1.4346299469470978, 1.6074253469705582, 0.5623442381620407, 0.6379872933030128, 1.7674819082021713, 1.6754514276981354, 0.7503878995776176, 0.8464563903398812]|  1.1160535812377930|      4.00000000|[43, 6, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[0.334515206515789, -0.320258840918541, 0.0303695946931839, 1.0356300361454487, 1.0895054936408997, -0.064242959022522, 1.4373174011707306, -0.4057502895593643, -0.4619588870555162, 0.4394234418869019, 1.1606256812810898, -2.299473762512207, 0.8932365328073502, 1.1178123652935028, 1.0168230533599854, 1.2375401109457016, 1.7764872759580612, 0.2759963050484657, 2.8990923017263412, 0.9063926637172699, -0.2773886993527412, 1.315805357415229]|  0.7614849209785461|      8.00000000|[64, 9, 0, 6]                                                              | | GPS sucess | actual_k=2
       4|[0.9315954372286797, -3.001028284430504, -1.9200118035078049, 0.8490117527544498, -1.3682655692100525, -0.131441593170166, 0.1358529627323151, 0.2560826987028122, -0.7090898025780916, -1.941712737083435, -0.9546935707330704, -2.63722226023674, 2.4019352346658707, 0.1875738203525543, 1.2888427078723907, 0.5216566175222397, 0.2608721703290939, 1.3907894864678383, 3.206451192498207, -0.8821674883365631, 1.7772973701357841, -3.0817671599797904]|  0.6965377926826477|     16.00000000|[85, 12, 0, 8]                                                             | | GPS sucess | actual_k=2
       5|[0.9315954372286797, -3.001028284430504, -1.9200118035078049, 0.8490117527544498, -1.3682655692100525, -0.131441593170166, 0.1358529627323151, 0.2560826987028122, -0.7090898025780916, -1.941712737083435, -0.9546935707330704, -2.63722226023674, 2.4019352346658707, 0.1875738203525543, 1.2888427078723907, 0.5216566175222397, 0.2608721703290939, 1.3907894864678383, 3.206451192498207, -0.8821674883365631, 1.7772973701357841, -3.0817671599797904]|  0.6965377926826477|      8.00000000|[106, 15, 0, 10]                                                           |  | used linear model with 25 points | actual_k=2
       6|[1.7621599361300468, -2.5620189160108566, -2.81442891061306, -1.4206291697919369, -1.9314841628074646, -0.6576536893844604, -2.2550345361232758, 0.0862282812595367, -3.233429478481412, -3.4873307943344116, 3.24615977704525, -1.6226167380809784, 1.2033553272485733, 0.5147998332977295, -0.6360290944576263, 1.3073085397481918, -2.736101821064949, -0.2918937429785728, 1.4739381223917007, -2.2947600185871124, 2.4134946390986443, -2.5268312874250114]|  0.6941831707954407|     16.00000000|[126, 19, 0, 12]                                                           | | GPS sucess | actual_k=2
       7|[1.7621599361300468, -2.5620189160108566, -2.81442891061306, -1.4206291697919369, -1.9314841628074646, -0.6576536893844604, -2.2550345361232758, 0.0862282812595367, -3.233429478481412, -3.4873307943344116, 3.24615977704525, -1.6226167380809784, 1.2033553272485733, 0.5147998332977295, -0.6360290944576263, 1.3073085397481918, -2.736101821064949, -0.2918937429785728, 1.4739381223917007, -2.2947600185871124, 2.4134946390986443, -2.5268312874250114]|  0.6941831707954407|      8.00000000|[146, 23, 0, 14]                                                           |  | used linear model with 25 points | actual_k=2
       8|[0.415254108607769, -1.7851326316595078, -1.7806039899587631, -1.5487300120294094, -1.749561607837677, 1.968891978263855, -1.871696650981903, -0.8968524634838104, -1.6530406940728426, -3.4831767003051937, 2.095821961760521, -4.112195700407028, 0.5664419084787369, 3.7416956424713135, -2.9383030831813812, -0.6145198494195938, -4.546820119023323, -0.6730202361941338, 1.0024227052927017, -2.1566574722528458, -1.4667255356907845, -0.5522313299588859]|  0.5743216276168823|     16.00000000|[168, 25, 0, 16]                                                           | | GPS sucess | actual_k=2
       9|[0.415254108607769, -1.7851326316595078, -1.7806039899587631, -1.5487300120294094, -1.749561607837677, 1.968891978263855, -1.871696650981903, -0.8968524634838104, -1.6530406940728426, -3.4831767003051937, 2.095821961760521, -4.112195700407028, 0.5664419084787369, 3.7416956424713135, -2.9383030831813812, -0.6145198494195938, -4.546820119023323, -0.6730202361941338, 1.0024227052927017, -2.1566574722528458, -1.4667255356907845, -0.5522313299588859]|  0.5743216276168823|      8.00000000|[189, 28, 0, 18]                                                           |  | used linear model with 25 points | actual_k=2
      10|[0.34227654337883, -1.1891127675771713, -2.5687075704336166, -4.888979312032461, -1.1038478016853333, -0.9022291898727417, -0.7381474375724792, -2.884330242872238, -2.1123408246785402, -2.5154721061699092, -0.912999764084816, -4.390085399150848, -0.1008691638708115, 6.275644779205322, -4.8627152144908905, -1.1158663779497147, -4.042553201317787, -0.8449385985732079, -0.0012107938528061, -0.7637556940317154, -5.003184504806995, -1.6149566355161369]|  0.5584673881530762|     16.00000000|[211, 30, 0, 20]                                                           | | GPS sucess | actual_k=2
