k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.215698828078022, -0.5985301861067014, -0.1256240585307743, 0.7867271652385325, 0.0735047518199876, 0.2147203833674372, -0.2856003715102058]|75844.3359375000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[10.215698828078022, -0.5985301861067014, -0.1256240585307743, 0.7867271652385325, 0.0735047518199876, 0.2147203833674372, -0.2856003715102058]|75844.3359375000000000|      1.00000000|[53, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[10.285272769605367, -0.3585071088920282, -0.3604194941192301, 0.4661190734365823, 0.2316398651526925, -0.5168441560123777, 0.1828401846075796]|39849.0664062500000000|      2.00000000|[79, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[10.285272769605367, -0.3585071088920282, -0.3604194941192301, 0.4661190734365823, 0.2316398651526925, -0.5168441560123777, 0.1828401846075796]|39849.0664062500000000|      1.00000000|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[10.285272769605367, -0.3585071088920282, -0.3604194941192301, 0.4661190734365823, 0.2316398651526925, -0.5168441560123777, 0.1828401846075796]|39849.0664062500000000|      0.50000000|[131, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.285272769605367, -0.3585071088920282, -0.3604194941192301, 0.4661190734365823, 0.2316398651526925, -0.5168441560123777, 0.1828401846075796]|39849.0664062500000000|      0.25000000|[158, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.285272769605367, -0.3585071088920282, -0.3604194941192301, 0.4661190734365823, 0.2316398651526925, -0.5168441560123777, 0.1828401846075796]|39849.0664062500000000|      0.12500000|[185, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.282983095801962, -0.3359401037136717, -0.3573910123453299, 0.5119270122946861, 0.2347150800348935, -0.5177018768971327, 0.0688544132359581]|19121.8339843750000000|      0.25000000|[211, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[10.282983095801962, -0.3359401037136717, -0.3573910123453299, 0.5119270122946861, 0.2347150800348935, -0.5177018768971327, 0.0688544132359581]|19121.8339843750000000|      0.12500000|[237, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.282983095801962, -0.3359401037136717, -0.3573910123453299, 0.5119270122946861, 0.2347150800348935, -0.5177018768971327, 0.0688544132359581]|19121.8339843750000000|      0.06250000|[263, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[10.282983095801962, -0.3359401037136717, -0.3573910123453299, 0.5119270122946861, 0.2347150800348935, -0.5177018768971327, 0.0688544132359581]|19121.8339843750000000|      0.03125000|[289, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.282983095801962, -0.3359401037136717, -0.3573910123453299, 0.5119270122946861, 0.2347150800348935, -0.5177018768971327, 0.0688544132359581]|19121.8339843750000000|      0.01562500|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.283006264462387, -0.3359094677025836, -0.357364688661393, 0.5142217436959338, 0.2346823070450273, -0.5175111089775811, 0.0534001193976815]|15230.4365234375000000|      0.03125000|[342, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
