k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1370920306736587, 0.9073109311027314, 0.9240912617875837, 0.8751621299305733, 0.9527684422711333, 1.1063864068242064, 0.880036682705031, 0.8384531646078687, 1.0878403704832285, 1.0723168118524797, 1.0435894538877362, 1.0591765212580688, 0.9696759121322995, 0.9772345752528696, 1.0626809222058626, 0.9003649902643655, 1.1167829517652625, 1.0660732574276386, 0.9649606985259647, 0.9847123615970881, 1.1556428718741198, 1.084935204069142, 1.0037042000264322, 1.2002855311493554, 1.1205450384197777, 0.9916328904181453, 0.9521290477006339, 1.06283421922994, 1.0071281943686883, 1.0618867395094491, 1.1053758684999913, 1.128739845133998, 1.0760262844696535, 0.8717153042407216, 1.0418107712152318, 0.9472126785014702, 0.9982395137362474, 1.0378724644917798, 1.0494989151032204, 1.1135727296743492, 0.9486441158713769, 1.038871186555526, 0.900849552852379, 0.9701080742426366, 1.1037432877123186, 1.135639027888276, 0.8737813223862729, 1.0813335496606327, 1.015423011403385, 0.9636719292691738, 0.8869488507777514, 1.0173515460907736, 1.0656771243851635, 0.8285345677531943, 0.9264615107969201, 0.8623717306576336, 1.2255989133256218, 0.9924027496204101, 0.9563692266676366, 1.1788656939125006, 1.027832750689914, 0.9842217313894999, 0.8163972086947358, 1.0077779158049196, 0.8707607307598111, 1.199152393093614, 1.0851288794301481, 0.8819169497813215, 1.1521889445674613, 0.9781321840885979, 1.0352509467078936, 1.1457102119568003, 0.9261956598093108, 1.0179578833340044, 1.0792131575681594, 1.0771536542049418, 1.0768227390614376, 1.0579903590431585, 1.1471077402048686, 1.0913748799027503, 1.0558459294411173, 0.982973092996214, 1.1773351339485219, 1.091411749885186, 1.0350541992602584, 1.0799408947104314, 0.8955018174345586, 1.02374283789394, 0.9379875082016019, 1.176266718060358, 1.0930944161486535, 1.164351608890375, 1.1406824849829935, 1.2138399436640233, 1.0713100439818026, 1.1210853022973073, 1.1203583618412378, 1.0427596244031752, 0.9908173044423676, 1.0466871998130949]|327403.8125000000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[1.2746426336834034, 1.1367129954948738, 0.9412847371137194, 1.3145185593479836, 0.9854465888212817, 1.3701940341802825, 0.6978079080375724, 1.1570013540803314, 1.130506654452206, 1.0795595655086643, 1.1548569127511867, 0.8924469896543172, 0.9554316944624816, 1.0655990246362745, 0.6730723104120638, 0.8286446836386859, 1.2605592493193034, 1.1220331984844554, 0.8932203121590355, 0.9263112423099761, 1.1745141179567993, 0.8079649401639608, 1.0640759156890591, 1.1355684500614651, 1.386090522673805, 0.7137297376418479, 0.6675838801287507, 1.0477646140441428, 0.9809208902000194, 0.9957632243426476, 0.6937165699232792, 1.3041571922644566, 0.854480605469768, 1.2861560134300007, 1.0379032127001695, 0.6050233790331673, 1.3177368296445258, 0.8455632601191247, 0.901335439553959, 1.014543114729007, 0.6029165953242405, 0.8833340604690318, 0.7764433727407114, 1.1302011236590954, 1.149227258564438, 1.063897908475572, 0.9065377653306786, 1.2500957390166147, 1.2269773388530025, 1.45406246163321, 1.2112369010512016, 1.1420828856073402, 1.208953092197838, 0.9732644437889321, 0.6452644479355771, 1.0518947809057728, 1.3133900835431938, 0.9214068972482704, 0.8691888633700586, 1.1282080801042635, 0.9539395351214431, 1.0360742976525181, 0.7136416391668581, 0.9417062379365542, 0.6684174938903479, 1.0253896910352243, 1.017093871731683, 1.0918110076836622, 1.3340615303000316, 0.8496645432653729, 0.9986544670357312, 1.3618455964846712, 0.9826930960090996, 0.847929898269497, 1.0787047019283347, 1.2600687962448067, 0.9682044211593459, 1.1865714666923823, 1.2728624840499017, 1.117679155569665, 1.2589383284752784, 0.8451704548095545, 0.948700617726914, 1.4338099616071984, 1.2293577405229152, 0.9885759938952945, 1.0474378025935052, 1.0371724128605693, 1.169080653626096, 1.1905161534553463, 1.5892005952924622, 1.3051907936362044, 1.530154029908021, 1.228084597292263, 1.2870153805101734, 1.336110830884009, 1.1588120143751564, 1.0867095627922068, 1.3832242394977772, 0.756983902421275]|326033.5312500000000000|      4.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.3816380308548223, 1.4399655714784978, 1.2858154221664875, 1.373747317758795, 0.0678761058841113, 1.3273277855471162, 0.3895450043282972, 1.2725987035615365, 0.4554830422977818, 0.9855761160333181, 0.8970073377164912, 0.9233387366861396, 1.259600486076281, 0.7169805844896636, 0.5625397058349542, 0.801406028210437, 1.1583999919270243, 0.9332022654104297, 0.4143579955511962, 1.221714365182499, 1.794773614438577, 0.8323820557430023, 1.158042140835477, 1.9697832820995749, 1.4043538622879936, 1.2931757415614373, 0.7038329280186026, 0.7660530626309938, 1.6420642566068984, 1.244743971653237, 0.4893174140493012, 1.6632423642401197, 0.5920589580741403, 1.7425570828213086, 1.2563512634586977, 0.4063695112013847, 1.3769950608616988, 0.341298813197096, 1.1006303732336034, 2.028617587424713, 0.225209091848773, 1.241498246123533, 0.8004116249746671, 1.1341722632945206, 1.2847996021492047, 0.9160512854043714, 0.574812075072777, 1.6539902384414542, 1.310045867541596, 1.2603558830098944, 1.3376609751488913, 1.4182595832760383, 1.912725704918664, 1.1366396959196092, -0.0338574902853058, 1.0125570910731172, 1.0888951025719045, 1.1614235930530634, 0.9530905214757349, 1.2819175591336966, 0.5594816459094092, 0.1298968421093677, 1.2453496203788637, 0.6390331649369914, 0.8298939737673161, 1.2902836927252668, 1.5485207703850212, 1.4824927188528139, 1.2200582924213101, 1.3640122695108134, 0.679953446539401, 1.2773828374714875, 1.4267497172163293, 0.743120598715109, 1.9433673334411252, 1.2856261458320668, 1.5450324407832006, 1.4061074954120172, 1.5501706620125635, 1.508920482380804, 1.446601260596852, 0.415050035087575, 1.7053196208971495, 2.005911676131861, 1.4303960512224825, 1.7508719917968818, 0.885034033513119, 0.4649616819710921, 1.0281964902352767, 1.4385110310166134, 1.2330973404224954, 1.8029627045938803, 1.0574052406854322, 0.8085944397469562, 1.476525325847549, 1.1858363177680478, 1.605997184207139, 1.200376139211765, 1.622999325993288, 0.4618129380142799]|322516.6632342201774009|      8.00000000|[85, 12, 1, 7]                                                             |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       4|[-0.3350515244937672, 1.4599453546609387, 2.023522098509588, 0.9367322670899535, -0.2525233472973265, 1.256005919410076, -0.7276781704757819, 2.813870140927068, 2.6375676343991765, 1.8268476364703738, 1.6315281447058076, 1.7640246905790997, 2.202430705651741, 1.8385542903762095, 0.3425945499508203, -0.4034447919986607, 1.3511299576444307, 0.4406885295223757, 0.883970343025776, 0.995100643633969, 2.392878799226887, 2.2088742081138526, 1.4091566256052874, 2.9298447741623725, 2.895068059803393, 0.6023764078510075, -1.2885513268458348, 0.6095150096729557, 1.1047355465542354, 1.9919787213804374, 0.798792733365498, 2.643917806357895, -0.0141945199170914, 2.6968937008473084, 0.8754875709848013, 0.5879377545032094, 2.186593660029409, 0.7208106590823473, 1.9361421300808008, 1.9934562526136699, -0.0309922802805646, 2.892410182907809, 0.5454855474227598, 0.6894606974018893, 1.1518158048005784, 0.3981945963872185, 1.6479878771857401, 0.9404208756283324, 0.5866893583349285, 0.3862821975706078, 2.978264885361441, 1.6092861529840683, 2.0981546038777594, 0.3523377617686295, 0.0900199469043355, 0.6940890556929373, 0.7474481045358661, 0.6498188636810243, 0.8800613629395657, 0.829506309149485, -0.3395477973192587, 1.075320652872453, 2.155442356056631, -0.6825233220719344, 1.4115317342873084, 1.679559860904655, 2.6123483359316424, 1.7003988013222855, 1.0236750450616336, 1.5253924704657658, 1.6614881194173858, 1.8230590886124207, 1.6923771961344138, 0.6574722498570061, 2.8551499884346327, 0.8171824833712249, 1.7866332997182994, 0.2286723577552059, 0.642756116555341, 2.2656398709251193, 1.8364656394367591, 0.5167101260432921, 1.8472448261126548, 1.2053966200873456, 2.1631312040194612, 2.7432810528858185, 0.577327546393729, -0.8404323478894943, -0.121721770351523, 1.2282899203414546, 1.353803617483296, 2.186469983797592, 2.5031565846159243, 2.319320745490794, 1.7976467069482331, 0.6555089598504693, 1.574786045743667, 1.2813379783295575, 1.7896337347224767, 1.5749203974523671]|314288.3437500000000000|     16.00000000|[114, 16, 1, 9]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.0947052736590202, 1.185276552215183, 0.7266753229135354, -2.452365906585407, -2.3011911846276796, 2.094698512308941, -0.2976803565978806, 2.9328245201896967, 2.0532811987300192, 3.366218054640428, 1.7102504122131097, 1.3411868297035578, 3.274844216232742, 0.9960316506718783, 4.715115322037484, -0.376984715782821, 2.0952156164927236, 0.1795879272668681, 1.9154512405731472, 0.2416754643970948, 1.587653313268035, -0.5238738539618275, 1.0868605503889666, -1.0180839288957584, 0.1511650010703094, 1.0598904686295414, -1.8723396781911272, 3.2380335916128034, 0.9745890700124658, 2.723211533588168, 0.1128635476351214, 1.9680147223386146, 0.2457738009490931, 2.9699789997449457, 0.3556802437726549, 4.365188855214829, -0.0504585446129115, -1.3499676506239486, 2.8856274400870108, 1.051720231364074, -3.0160675027339012, 6.317596388296114, 2.762856517690603, 3.898291507408344, 0.3503437011736836, 0.4757733404291434, 2.1277571107559003, 3.673098589603394, -1.0708271496132125, 1.2925344535549925, 3.0208439534751275, 4.659971595820647, 4.586462465388719, 0.7041404444993165, -2.7904445103254463, 1.1342241020599442, 1.7231785802102109, 1.5152635785649213, 1.0976214438510683, 1.2242037381666582, -1.4607219169374897, 2.236788050714738, 0.2663729604825167, -1.184567814576711, 2.302496791910032, 4.627206820136455, 2.076104368912779, 1.9819731918051917, -0.0769704136416571, 4.221522479524842, 2.804480106773581, -0.5044181669173837, 3.1756802571215315, 0.0901330816629973, 5.0853328680940635, 0.0351051445651857, 1.674260831706815, 1.7261626475685987, -0.3804914839319411, 3.8630306116193953, 1.6548522442472358, 1.207367644370429, 0.6020491315383798, 1.824868616785115, 2.590008984979436, 2.992108410420465, 2.637327576147869, -1.524109627503503, -0.3486508103605642, 0.8634642949211796, 1.4575869264269599, 2.2801945656476126, 2.339280701161894, 3.5294606660531747, 0.1474724879307205, 1.4434319348833604, 3.4352450179927456, 3.0050134949429466, -0.8478886384512292, 2.0755627220974824]|289772.9375000000000000|     32.00000000|[142, 20, 1, 11]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.8220125578370985, 1.6769530935334833, 3.1898768463423606, 3.5219302381811364, 0.0620419596146502, 2.5134824461063263, -0.1556548930308993, -1.8138182869537243, -2.236871257989157, -0.4811735438720444, 4.315438155664891, 1.8374687177658051, 5.572387591825606, -2.8091562129941465, 2.0040608574409697, -2.1263367157624273, 0.8046514082542948, -3.7181796572772905, -2.8831438691444786, 1.6748929945200124, 3.776244196615301, 2.4931392615917343, 2.309371291419324, -1.3455631515492223, 6.393623481362864, 0.7014221078632665, -3.3110851088671738, 6.1622681244665225, 2.5933431379250518, -0.8881653456437806, -0.8591482368919083, -2.7095368369277173, -1.0199985019395212, 1.115826752703545, 0.5259483751475529, 3.061733511831607, -1.1397794593434027, -0.8663238221074108, 7.424386132424821, -1.5465920400838344, -6.882896521877818, 2.205793651498566, 3.068554678652729, 1.8711378528079345, -1.5112346194745905, 5.115876410820379, -1.5691347773393676, 5.0721920187517515, -4.044591092990023, 1.9644979118090695, -0.9872981381097929, 6.578414286635897, 6.015893662658727, 8.237905182090207, 0.3046776704754892, 6.773872137641203, -0.8112685512439208, -2.2897020913205632, -2.834566805024499, -2.0966925986929112, 0.447894130919309, 2.1932054542640285, -1.37480330777423, 2.387256892106331, 4.250903024823389, 2.0866956371506444, 4.122852888671634, 6.464962935625202, -2.5353932714092684, 1.487503564734432, -6.183580620099655, -0.564447881050662, 1.4331630748508528, 0.0182232448274314, 5.405490844239155, 1.3255313709678713, 5.96773240457277, 8.906592643364615, 3.512338927218406, -1.1170349989531978, 5.487845470564293, -2.8199721502335, 1.8802119312517316, 7.122172761049121, 6.660179670822385, -1.6327077973805921, 2.5102988096714904, -1.192172372364435, -2.3734122030644444, -2.5728305075969007, -0.845867611208172, 2.472484869399255, -3.282005851864031, 2.1051939894601643, 2.1914173493685647, 4.947087286932163, 6.0480085737162135, 4.7698466648129285, -0.5586515423472097, 4.426984156003481]|234818.0937500000000000|     64.00000000|[170, 24, 1, 13]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.8220125578370985, 1.6769530935334833, 3.1898768463423606, 3.5219302381811364, 0.0620419596146502, 2.5134824461063263, -0.1556548930308993, -1.8138182869537243, -2.236871257989157, -0.4811735438720444, 4.315438155664891, 1.8374687177658051, 5.572387591825606, -2.8091562129941465, 2.0040608574409697, -2.1263367157624273, 0.8046514082542948, -3.7181796572772905, -2.8831438691444786, 1.6748929945200124, 3.776244196615301, 2.4931392615917343, 2.309371291419324, -1.3455631515492223, 6.393623481362864, 0.7014221078632665, -3.3110851088671738, 6.1622681244665225, 2.5933431379250518, -0.8881653456437806, -0.8591482368919083, -2.7095368369277173, -1.0199985019395212, 1.115826752703545, 0.5259483751475529, 3.061733511831607, -1.1397794593434027, -0.8663238221074108, 7.424386132424821, -1.5465920400838344, -6.882896521877818, 2.205793651498566, 3.068554678652729, 1.8711378528079345, -1.5112346194745905, 5.115876410820379, -1.5691347773393676, 5.0721920187517515, -4.044591092990023, 1.9644979118090695, -0.9872981381097929, 6.578414286635897, 6.015893662658727, 8.237905182090207, 0.3046776704754892, 6.773872137641203, -0.8112685512439208, -2.2897020913205632, -2.834566805024499, -2.0966925986929112, 0.447894130919309, 2.1932054542640285, -1.37480330777423, 2.387256892106331, 4.250903024823389, 2.0866956371506444, 4.122852888671634, 6.464962935625202, -2.5353932714092684, 1.487503564734432, -6.183580620099655, -0.564447881050662, 1.4331630748508528, 0.0182232448274314, 5.405490844239155, 1.3255313709678713, 5.96773240457277, 8.906592643364615, 3.512338927218406, -1.1170349989531978, 5.487845470564293, -2.8199721502335, 1.8802119312517316, 7.122172761049121, 6.660179670822385, -1.6327077973805921, 2.5102988096714904, -1.192172372364435, -2.3734122030644444, -2.5728305075969007, -0.845867611208172, 2.472484869399255, -3.282005851864031, 2.1051939894601643, 2.1914173493685647, 4.947087286932163, 6.0480085737162135, 4.7698466648129285, -0.5586515423472097, 4.426984156003481]|234818.0937500000000000|     32.00000000|[283, 40, 2, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.1625391516393331, 3.021750229534774, 2.43508066946465, -0.5513531386689667, 3.907235660106831, 6.086701306194568, 4.060287053547256, -6.093875080157044, -5.598695608449713, 2.9969464146462266, 1.83889403127663, -0.881937055198361, -0.3484265887312317, -0.9013616676442084, 1.2435331178586795, -5.462329170804717, -4.549176826362315, 0.9745506281979956, -2.887815635840599, 2.1942670474979056, 4.045270728274588, 1.2805705828233729, -0.3133509828717536, 3.588897428208404, 4.466734075190386, 1.7850429412108162, 4.98111958392829, 6.592636649898754, 0.255978691596106, -2.8274741540293657, 2.155585163574232, -6.628122683863401, -1.7720900133299322, -2.8406507706867394, 1.06731777722986, 2.759609302194026, 1.15633036832378, -4.921647677223872, 8.722862440127159, -1.305451374015414, -5.158928410471973, 2.6551761385404635, 7.901182262315716, 4.71872944381363, -6.921676140879231, 3.2807207432018597, -2.054815434140307, 8.296223765655292, -2.4833981588668013, -1.417850220318596, -1.2251205921815942, 2.6828528283986186, 4.266791128056246, 10.435730283888258, 1.6173518118120471, 3.497888617512744, 2.686782170540957, -7.828733366262643, 3.777511063250091, 0.038977102389874, -4.111975957717788, 0.3339278573516922, 4.47093534987593, 3.306169382585544, 1.4172787090044405, 5.721776335018776, 5.921482072948541, 2.1805408594434113, -6.278620197604724, -0.5049193631548625, -2.948932519785132, -0.1778542416595624, 2.0586908618340036, -0.4349493266744212, 4.398986757368982, 4.477316043805724, 7.895546521776821, 3.234140452077807, 2.016595342618168, 1.605079454233754, 3.534177489568406, -6.379882752373209, -2.602419146082081, 2.348802639253302, 1.2166032025406093, -2.2537347762964255, 7.50818594212461, 1.2334260474380807, -1.1000101664632893, -0.5424334908330088, -4.616800544351743, 1.330444370067794, 1.0614621684254444, 1.5770607968171997, 2.6686267647052047, 9.425331040787444, 6.924617688742446, 9.861461001990808, 1.857714981759914, 6.011453160414524]|224731.0312500000000000|     64.00000000|[311, 44, 2, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.1625391516393331, 3.021750229534774, 2.43508066946465, -0.5513531386689667, 3.907235660106831, 6.086701306194568, 4.060287053547256, -6.093875080157044, -5.598695608449713, 2.9969464146462266, 1.83889403127663, -0.881937055198361, -0.3484265887312317, -0.9013616676442084, 1.2435331178586795, -5.462329170804717, -4.549176826362315, 0.9745506281979956, -2.887815635840599, 2.1942670474979056, 4.045270728274588, 1.2805705828233729, -0.3133509828717536, 3.588897428208404, 4.466734075190386, 1.7850429412108162, 4.98111958392829, 6.592636649898754, 0.255978691596106, -2.8274741540293657, 2.155585163574232, -6.628122683863401, -1.7720900133299322, -2.8406507706867394, 1.06731777722986, 2.759609302194026, 1.15633036832378, -4.921647677223872, 8.722862440127159, -1.305451374015414, -5.158928410471973, 2.6551761385404635, 7.901182262315716, 4.71872944381363, -6.921676140879231, 3.2807207432018597, -2.054815434140307, 8.296223765655292, -2.4833981588668013, -1.417850220318596, -1.2251205921815942, 2.6828528283986186, 4.266791128056246, 10.435730283888258, 1.6173518118120471, 3.497888617512744, 2.686782170540957, -7.828733366262643, 3.777511063250091, 0.038977102389874, -4.111975957717788, 0.3339278573516922, 4.47093534987593, 3.306169382585544, 1.4172787090044405, 5.721776335018776, 5.921482072948541, 2.1805408594434113, -6.278620197604724, -0.5049193631548625, -2.948932519785132, -0.1778542416595624, 2.0586908618340036, -0.4349493266744212, 4.398986757368982, 4.477316043805724, 7.895546521776821, 3.234140452077807, 2.016595342618168, 1.605079454233754, 3.534177489568406, -6.379882752373209, -2.602419146082081, 2.348802639253302, 1.2166032025406093, -2.2537347762964255, 7.50818594212461, 1.2334260474380807, -1.1000101664632893, -0.5424334908330088, -4.616800544351743, 1.330444370067794, 1.0614621684254444, 1.5770607968171997, 2.6686267647052047, 9.425331040787444, 6.924617688742446, 9.861461001990808, 1.857714981759914, 6.011453160414524]|224731.0312500000000000|     32.00000000|[424, 60, 3, 33]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-9.411783626918396, -2.59209400188761, 2.182000730913428, -1.780923683847776, 3.1344472234892558, 0.5161772447374036, 0.0249147666612997, -4.908475766956284, -4.081308582794698, 4.604117264112323, 2.4468308218387533, 2.685646661588093, 1.2908328176547352, 4.2216791864207455, -2.309736544460088, -4.775511437784046, -2.5285288836513304, 4.1377207499869675, -3.778547413407403, 5.004993937506908, 8.767428130565387, 2.550839666540552, -1.1846281068429825, 8.09506600321069, 0.8087186662026769, 1.9216567749313858, 2.908298757766023, 5.445578594932325, -3.7341178768960392, -8.989548615986251, -0.5131978939989241, -7.311292038575946, -3.644398870382389, -7.635049328277952, -1.7977375370240418, -1.3881165505081214, 0.2377375996273882, -8.276881025748953, 6.4144078676260285, -3.895463141529459, -3.5224386049113274, 1.146584617259125, 7.2390248581483, -2.9008951531922937, -4.588619901720302, 2.1559886324805557, -4.9154966806063864, 2.7128868243791375, -1.8440862801477338, -0.2841888034122233, 3.073541346841652, 4.028994269670806, 5.992048838234229, 5.306338185291139, 0.1893800860721928, 3.3651191799618707, 3.4163992143110695, -6.367585076696786, 5.653944235849596, -3.148034091197847, -3.843736432732367, -4.708877890925195, 5.375688844596477, 2.703460309107907, 0.5354003339799628, 5.527185772103195, 3.891327749850362, 5.421338364705086, -9.464653063088257, 5.161941374950263, 0.0168708345582518, 0.3344764081560662, 5.792983423286717, 0.4229950102540602, 6.661876842464238, 7.931750169606815, 7.864400914539611, 3.623927084593822, 6.813166734047819, -0.1025339432088233, -0.2931941950376866, -10.384426938994487, -3.4712411982605182, 5.600562461079069, 1.4577927038777703, -11.697039649768755, 7.232874599974786, 1.0917247722757788, -1.9839277842096534, 2.8087546279378275, 1.5289053574415439, -1.6515822507204467, 2.779933901145198, 3.2539096157078276, 2.5347275311245263, 7.221202700513889, 9.299569023896947, 5.2959768561652885, 3.7337100125004383, 8.134314369489854]|204088.5468750000000000|     64.00000000|[466, 66, 3, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
