k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|      1.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      2.00000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      1.00000000|[113, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      0.50000000|[141, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.209270552790041, -0.5243679030547512, -0.6596793243690785, 0.5040650124959556, -0.6490555946388273, -0.2596689134293584, 0.1972931204749594]|39907.8085937500000000|      1.00000000|[170, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[10.209270552790041, -0.5243679030547512, -0.6596793243690785, 0.5040650124959556, -0.6490555946388273, -0.2596689134293584, 0.1972931204749594]|39907.8085937500000000|      0.50000000|[198, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.209270552790041, -0.5243679030547512, -0.6596793243690785, 0.5040650124959556, -0.6490555946388273, -0.2596689134293584, 0.1972931204749594]|39907.8085937500000000|      0.25000000|[226, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.209270552790041, -0.5243679030547512, -0.6596793243690785, 0.5040650124959556, -0.6490555946388273, -0.2596689134293584, 0.1972931204749594]|39907.8085937500000000|      0.12500000|[254, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.208482399479369, -0.5282730288729329, -0.6571936611389565, 0.5446762797064634, -0.6444726907439466, -0.261289184147276, 0.0792675004797348]|20587.1464843750000000|      0.25000000|[282, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[10.208482399479369, -0.5282730288729329, -0.6571936611389565, 0.5446762797064634, -0.6444726907439466, -0.261289184147276, 0.0792675004797348]|20587.1464843750000000|      0.12500000|[310, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.208482399479369, -0.5282730288729329, -0.6571936611389565, 0.5446762797064634, -0.6444726907439466, -0.261289184147276, 0.0792675004797348]|20587.1464843750000000|      0.06250000|[339, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.208482399479369, -0.5282730288729329, -0.6571936611389565, 0.5446762797064634, -0.6444726907439466, -0.261289184147276, 0.0792675004797348]|20587.1464843750000000|      0.03125000|[367, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[10.208430732058947, -0.528421311487303, -0.657045111030269, 0.5491591081099227, -0.6441797707816495, -0.2609765375685586, 0.0483444269726141]|11091.2851562500000000|      0.06250000|[395, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[10.208430732058947, -0.528421311487303, -0.657045111030269, 0.5491591081099227, -0.6441797707816495, -0.2609765375685586, 0.0483444269726141]|11091.2851562500000000|      0.03125000|[423, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.208430732058947, -0.528421311487303, -0.657045111030269, 0.5491591081099227, -0.6441797707816495, -0.2609765375685586, 0.0483444269726141]|11091.2851562500000000|      0.01562500|[452, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.208430732058947, -0.528421311487303, -0.657045111030269, 0.5491591081099227, -0.6441797707816495, -0.2609765375685586, 0.0483444269726141]|11091.2851562500000000|      0.00781250|[480, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.208430732058947, -0.528421311487303, -0.657045111030269, 0.5491591081099227, -0.6441797707816495, -0.2609765375685586, 0.0483444269726141]|11091.2851562500000000|      0.00390625|[508, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.20850274614503, -0.5284500625679734, -0.6572125806453473, 0.5494758328144769, -0.6441747309974203, -0.2606842178032216, 0.0444664198098841]|10651.5048828125000000|      0.00781250|[537, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[10.20850274614503, -0.5284500625679734, -0.6572125806453473, 0.5494758328144769, -0.6441747309974203, -0.2606842178032216, 0.0444664198098841]|10651.5048828125000000|      0.00390625|[565, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[10.20850274614503, -0.5284500625679734, -0.6572125806453473, 0.5494758328144769, -0.6441747309974203, -0.2606842178032216, 0.0444664198098841]|10651.5048828125000000|      0.00195312|[593, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
