k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.5094027562761918, 10.129882275284555, 1.450755214279742]                     |  0.1645169556140900|      1.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.5094027562761918, 10.129882275284555, 1.450755214279742]                     |  0.1645169556140900|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.5094027562761918, 10.129882275284555, 1.450755214279742]                     |  0.1645169556140900|      0.01000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.5063213339554367, 10.130343601170802, 1.4402948302072136]                    |  0.1527734845876694|      0.10000000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.5063213339554367, 10.130343601170802, 1.4402948302072136]                    |  0.1527734845876694|      0.10000000|[31, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       6|[0.5063213339554367, 10.130343601170802, 1.4402948302072136]                    |  0.1527734845876694|      0.01000000|[37, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.5040032498023319, 10.130834700272654, 1.4303676925987403]                    |  0.1426462233066559|      0.10000000|[43, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.5040032498023319, 10.130834700272654, 1.4303676925987403]                    |  0.1426462233066559|      0.01000000|[49, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5040032498023319, 10.130834700272654, 1.4303676925987403]                    |  0.1426462233066559|      0.01000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       9|[0.4957067521679994, 10.135059911448147, 1.4236260611709919]                    |  0.1349487453699112|      0.10000000|[58, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.4957067521679994, 10.135059911448147, 1.4236260611709919]                    |  0.1349487453699112|      0.10000000|[61, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
